,Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
1168,100251554,6,3,81796712.70594648,5,4,5,545,14,Champions
1169,100251555,116,1,5179491.811494465,2,1,3,213,6,At Risk
1170,100251556,156,1,6022864.119396108,2,1,3,213,6,At Risk
1171,100251557,188,1,30325872.334825844,1,1,5,115,7,Potential Loyalist
1172,100251559,141,1,1733819.5647891012,2,1,2,212,5,At Risk
1173,100251560,30,5,4357010.475735608,5,5,3,553,13,Champions
1174,100251561,112,1,3190749.9176503597,2,1,2,212,5,At Risk
1175,100251562,26,2,53502188.62609372,5,3,5,535,13,Champions
1176,100251563,20,1,14320841.67313318,5,1,4,514,10,Loyal Customers
1177,100251565,57,2,9155449.371620964,4,3,3,433,10,Loyal Customers
1178,100251566,25,8,45230463.07814013,5,5,5,555,15,Champions
1179,100251567,89,4,45339742.035839185,3,5,5,355,13,Champions
1180,100251568,169,1,362344.9381185361,1,1,1,111,3,Hibernating
1181,100251570,159,1,34361.45681481995,1,1,1,111,3,Hibernating
1182,100251571,49,1,2857463.557634222,4,1,2,412,7,Potential Loyalist
1183,100251572,164,2,19685216.759521797,1,3,4,134,8,Potential Loyalist
1184,100251573,55,2,1810277.251606335,4,3,2,432,9,Potential Loyalist
1185,100251574,16,1,2925217.632240185,5,1,2,512,8,Potential Loyalist
1186,100251575,32,7,90526697.73414662,5,5,5,555,15,Champions
1187,100251576,164,3,4047781.396584222,1,4,3,143,8,Potential Loyalist
1188,100251577,19,1,250494.9408609397,5,1,1,511,7,Potential Loyalist
1189,100251579,153,1,4495186.857760842,2,1,3,213,6,At Risk
1190,100251580,31,8,106274038.94991204,5,5,5,555,15,Champions
1191,100251581,63,3,43450966.09483074,3,4,5,345,12,Loyal Customers
1192,100251582,42,4,97289939.03003202,4,5,5,455,14,Champions
1193,100251583,122,2,5061524.695281064,2,3,3,233,8,Potential Loyalist
1194,100251584,207,2,284101.2432687357,1,3,1,131,5,At Risk
1195,100251585,79,1,21775367.60205529,3,1,4,314,8,Potential Loyalist
1196,100251587,51,1,641607.3782478326,4,1,1,411,6,At Risk
1197,100251588,27,3,33858634.29642264,5,4,5,545,14,Champions
1198,100251589,76,3,2106947.7296591816,3,4,2,342,9,Potential Loyalist
1199,100251590,35,1,7370206.387595932,4,1,3,413,8,Potential Loyalist
1200,100251591,110,2,2930100.456521865,3,3,2,332,8,Potential Loyalist
1201,100251592,11,3,57164943.010304734,5,4,5,545,14,Champions
1202,100251593,128,1,1077576.5171224393,2,1,2,212,5,At Risk
1203,100251594,135,1,2716052.931615522,2,1,2,212,5,At Risk
1204,100251595,96,1,1021735.9592213487,3,1,1,311,5,At Risk
1205,100251596,75,2,37166093.048015565,3,3,5,335,11,Loyal Customers
1206,100251597,42,3,47796090.417835355,4,4,5,445,13,Champions
1207,100251598,4,6,127761514.33320013,5,5,5,555,15,Champions
1208,100251600,33,7,12573086.102076812,4,5,4,454,13,Champions
1209,100251601,4,3,7389681.9872486275,5,4,3,543,12,Loyal Customers
1210,100251603,31,3,35630819.6337039,5,4,5,545,14,Champions
1211,100251605,48,3,3390924.316948045,4,4,2,442,10,Loyal Customers
1212,100251606,37,1,2777503.196052657,4,1,2,412,7,Potential Loyalist
1213,100251607,119,1,3296317.5803174507,2,1,2,212,5,At Risk
1214,100251608,13,2,9938738.04082479,5,3,4,534,12,Loyal Customers
1215,100251609,13,1,217097.0371700077,5,1,1,511,7,Potential Loyalist
1216,100251610,37,8,119585749.73816153,4,5,5,455,14,Champions
1217,100251611,63,5,96935332.89391845,3,5,5,355,13,Champions
1218,100251612,32,3,14524309.449205339,5,4,4,544,13,Champions
1219,100251613,25,4,16999611.603814155,5,5,4,554,14,Champions
1220,100251614,172,1,888569.733637525,1,1,1,111,3,Hibernating
1221,100251616,40,6,21252186.650760297,4,5,4,454,13,Champions
1222,100251617,12,7,41818378.17707789,5,5,5,555,15,Champions
1223,100251618,92,4,29435892.12854068,3,5,5,355,13,Champions
1224,100251619,168,1,946704.4316136485,1,2,1,121,4,Hibernating
1225,100251620,55,4,899918.8298209378,4,5,1,451,10,Loyal Customers
1226,100251621,36,4,44320753.72483186,4,5,5,455,14,Champions
1227,100251622,88,17,392574990.8363232,3,5,5,355,13,Champions
1228,100251623,58,2,53608677.46272595,3,3,5,335,11,Loyal Customers
1229,100251624,155,1,9939327.165799234,2,2,4,224,8,Potential Loyalist
1230,100251625,134,1,48365772.58881981,2,2,5,225,9,Potential Loyalist
1231,100251626,5,3,50346917.83324829,5,4,5,545,14,Champions
1232,100251627,35,1,21602754.316391014,4,2,4,424,10,Loyal Customers
1233,100251629,36,3,1655006.7351620044,4,4,2,442,10,Loyal Customers
1234,100251631,166,1,36411940.90438471,1,2,5,125,8,Potential Loyalist
1235,100251632,6,3,36194259.94032034,5,4,5,545,14,Champions
1236,100251633,131,2,2122521.207020234,2,3,2,232,7,Potential Loyalist
1237,100251634,45,2,22220329.054518197,4,3,4,434,11,Loyal Customers
1238,100251635,10,4,42848541.20371683,5,5,5,555,15,Champions
1239,100251636,47,1,12117735.047407128,4,2,4,424,10,Loyal Customers
1240,100251638,175,1,1898357.8787877029,1,2,2,122,5,At Risk
1241,100251639,53,1,315811.93271011673,4,2,1,421,7,Potential Loyalist
1242,100251641,82,10,89611645.84932236,3,5,5,355,13,Champions
1243,100251642,59,1,4967379.477366899,3,2,3,323,8,Potential Loyalist
1244,100251643,200,1,1990305.9832590695,1,2,2,122,5,At Risk
1245,100251644,63,5,76636552.19619651,3,5,5,355,13,Champions
1246,100251645,82,2,6396014.201677294,3,3,3,333,9,Potential Loyalist
1247,100251646,144,1,3435101.370615892,2,2,2,222,6,At Risk
1248,100251647,12,1,1909178.9245115027,5,2,2,522,9,Potential Loyalist
1249,100251648,22,3,21871836.936035775,5,4,4,544,13,Champions
1250,100251649,13,3,131734203.75027752,5,4,5,545,14,Champions
1251,100251650,125,2,7796743.730092986,2,3,3,233,8,Potential Loyalist
1252,100251651,39,2,62021210.14108982,4,3,5,435,12,Loyal Customers
1253,100251652,69,1,580794.0751905882,3,2,1,321,6,At Risk
1254,100251653,59,1,21548668.009839404,3,2,4,324,9,Potential Loyalist
1255,100251654,119,3,31707699.204358067,2,4,5,245,11,Loyal Customers
1256,100251655,53,4,2847540.6954413014,4,5,2,452,11,Loyal Customers
1257,100251656,73,1,21270637.021840353,3,2,4,324,9,Potential Loyalist
1258,100251657,34,3,43738963.471342586,4,4,5,445,13,Champions
1259,100251658,66,3,12287093.490030404,3,4,4,344,11,Loyal Customers
1260,100251659,96,2,249727.4550180212,3,3,1,331,7,Potential Loyalist
1261,100251661,45,6,2530444.5459951516,4,5,2,452,11,Loyal Customers
1262,100251662,142,3,92364725.66662775,2,4,5,245,11,Loyal Customers
1263,100251663,151,2,1718172.5476186697,2,3,2,232,7,Potential Loyalist
1264,100251664,66,1,861435.5311931276,3,2,1,321,6,At Risk
1265,100251665,135,2,46035434.07719564,2,3,5,235,10,Loyal Customers
1266,100251666,159,2,789677.6875240065,1,3,1,131,5,At Risk
1267,100251667,90,3,96316992.48531315,3,4,5,345,12,Loyal Customers
1268,100251668,37,3,10126558.825826496,4,4,4,444,12,Loyal Customers
1269,100251670,128,1,28461313.452794507,2,2,4,224,8,Potential Loyalist
1270,100251671,99,5,31299486.96709202,3,5,5,355,13,Champions
1271,100251672,54,4,52011784.53805387,4,5,5,455,14,Champions
1272,100251673,65,2,19233380.02156694,3,3,4,334,10,Loyal Customers
1273,100251674,30,6,51417594.74088121,5,5,5,555,15,Champions
1274,100251675,39,1,880826.3450215046,4,2,1,421,7,Potential Loyalist
1275,100251676,67,1,4575687.552847405,3,2,3,323,8,Potential Loyalist
1276,100251677,38,3,4196717.454164941,4,4,3,443,11,Loyal Customers
1277,100251678,44,3,14200057.939121284,4,4,4,444,12,Loyal Customers
1278,100251679,41,4,13110318.18126106,4,5,4,454,13,Champions
1279,100251680,68,1,6336200.569956763,3,2,3,323,8,Potential Loyalist
1280,100251681,54,1,6861173.545961865,4,2,3,423,9,Potential Loyalist
1281,100251682,148,1,1792576.1094604842,2,2,2,222,6,At Risk
1282,100251683,161,1,1840077.2251126275,1,2,2,122,5,At Risk
1283,100251684,116,4,32871875.07896355,2,5,5,255,12,Loyal Customers
1284,100251685,31,6,9470749.37786545,5,5,4,554,14,Champions
1285,100251686,97,2,714607.512663412,3,3,1,331,7,Potential Loyalist
1286,100251687,61,1,4384246.105866694,3,2,3,323,8,Potential Loyalist
1287,100251688,100,3,70810102.1524791,3,4,5,345,12,Loyal Customers
1288,100251690,48,1,4551201.8962294925,4,2,3,423,9,Potential Loyalist
1289,100251691,24,7,51035047.1974447,5,5,5,555,15,Champions
1290,100251692,28,3,48862479.48580149,5,4,5,545,14,Champions
1291,100251693,27,2,7237622.485198822,5,3,3,533,11,Loyal Customers
1292,100251694,39,1,1922944.9581914574,4,2,2,422,8,Potential Loyalist
1293,100251695,36,4,63627341.67523576,4,5,5,455,14,Champions
1294,100251696,52,7,2193022.3812156674,4,5,2,452,11,Loyal Customers
1295,100251697,161,1,40381981.18023513,1,2,5,125,8,Potential Loyalist
1296,100251699,120,2,11975035.749029938,2,3,4,234,9,Potential Loyalist
1297,100251700,156,1,4988987.975654559,2,2,3,223,7,Potential Loyalist
1298,100251701,36,5,13579534.607672954,4,5,4,454,13,Champions
1299,100251702,57,2,29256078.38306054,4,3,5,435,12,Loyal Customers
1300,100251703,16,3,3211238.6807369892,5,4,2,542,11,Loyal Customers
1301,100251704,125,2,4734950.448817761,2,3,3,233,8,Potential Loyalist
1302,100251705,3,1,20248385.335097324,5,2,4,524,11,Loyal Customers
1303,100251706,79,6,120770147.51719788,3,5,5,355,13,Champions
1304,100251707,6,3,36873471.69422391,5,4,5,545,14,Champions
1305,100251708,10,5,19757063.46018563,5,5,4,554,14,Champions
1306,100251709,136,1,26836698.243429225,2,2,4,224,8,Potential Loyalist
1307,100251710,167,1,2198395.1531165787,1,2,2,122,5,At Risk
1308,100251711,170,1,9663316.669419862,1,2,4,124,7,Potential Loyalist
1309,100251712,39,1,5035262.933580108,4,2,3,423,9,Potential Loyalist
1310,100251713,41,3,2553101.0047009825,4,4,2,442,10,Loyal Customers
1311,100251714,167,1,2708379.328732618,1,2,2,122,5,At Risk
1312,100251715,41,2,12420839.062210847,4,3,4,434,11,Loyal Customers
1313,100251716,68,4,61623643.90597116,3,5,5,355,13,Champions
1314,100251717,55,1,12530591.277293662,4,2,4,424,10,Loyal Customers
1315,100251718,54,5,69642177.00096369,4,5,5,455,14,Champions
1316,100251719,10,8,24617824.40710822,5,5,4,554,14,Champions
1317,100251720,3,5,50085735.69515929,5,5,5,555,15,Champions
1318,100251721,43,1,2550150.7074458855,4,2,2,422,8,Potential Loyalist
1319,100251722,37,3,394917.7316312156,4,4,1,441,9,Potential Loyalist
1320,100251723,34,4,163156207.93390387,4,5,5,455,14,Champions
1321,100251724,46,3,19924439.641138878,4,4,4,444,12,Loyal Customers
1322,100251725,155,1,278781.3105686441,2,2,1,221,5,At Risk
1323,100251726,49,2,13378483.340129077,4,3,4,434,11,Loyal Customers
1324,100251727,95,4,19786283.91275078,3,5,4,354,12,Loyal Customers
1325,100251728,34,6,159266381.30982617,4,5,5,455,14,Champions
1326,100251731,33,5,99423821.78694473,4,5,5,455,14,Champions
1327,100251732,45,1,41564.67302262488,4,2,1,421,7,Potential Loyalist
1328,100251733,4,2,60343300.33038792,5,3,5,535,13,Champions
1329,100251734,25,7,74998878.74420856,5,5,5,555,15,Champions
1330,100251735,61,1,268101.10540098086,3,2,1,321,6,At Risk
1331,100251736,52,2,6731063.421262923,4,3,3,433,10,Loyal Customers
1332,100251737,41,1,10171963.129022108,4,2,4,424,10,Loyal Customers
1333,100251738,22,13,45055172.0687738,5,5,5,555,15,Champions
1334,100251740,134,4,29811601.42528063,2,5,5,255,12,Loyal Customers
1335,100251741,186,1,95642.61665160565,1,2,1,121,4,Hibernating
1336,100251742,160,2,6272394.845248751,1,3,3,133,7,Potential Loyalist
1337,100251743,193,1,3821101.056583602,1,2,3,123,6,At Risk
1338,100251744,130,2,4362444.124857669,2,3,3,233,8,Potential Loyalist
1339,100251745,16,1,29645556.29728112,5,2,5,525,12,Loyal Customers
1340,100251746,95,1,16861593.756088756,3,2,4,324,9,Potential Loyalist
1341,100251749,171,1,37732689.388398014,1,2,5,125,8,Potential Loyalist
1342,100251751,172,1,1290715.6435733081,1,2,2,122,5,At Risk
1343,100251752,38,5,367878.00372866436,4,5,1,451,10,Loyal Customers
1344,100251753,15,3,20217806.52102118,5,4,4,544,13,Champions
1345,100251754,141,2,66940488.744058155,2,3,5,235,10,Loyal Customers
1346,100251755,17,1,41045058.435681924,5,2,5,525,12,Loyal Customers
1347,100251756,135,2,7330815.928663152,2,3,3,233,8,Potential Loyalist
1348,100251758,63,4,10774720.212065224,3,5,4,354,12,Loyal Customers
1349,100251761,186,1,3958827.577314409,1,2,3,123,6,At Risk
1350,100251762,120,2,44415138.28821501,2,3,5,235,10,Loyal Customers
1351,100251763,45,2,2630478.4167455705,4,3,2,432,9,Potential Loyalist
1352,100251764,53,4,29961675.149040274,4,5,5,455,14,Champions
1353,100251766,46,1,4092911.4193587857,4,2,3,423,9,Potential Loyalist
1354,100251767,28,8,75055159.66356686,5,5,5,555,15,Champions
1355,100251768,132,2,30230508.091856826,2,3,5,235,10,Loyal Customers
1356,100251769,52,5,73215684.26950604,4,5,5,455,14,Champions
1357,100251770,19,3,81700421.50647572,5,4,5,545,14,Champions
1358,100251771,66,1,547658.7845856972,3,2,1,321,6,At Risk
1359,100251772,113,2,5879663.351648087,2,3,3,233,8,Potential Loyalist
1360,100251773,24,1,995500.3969540206,5,2,1,521,8,Potential Loyalist
1361,100251774,207,1,7179300.893074543,1,2,3,123,6,At Risk
1362,100251775,145,1,190854.81890291523,2,2,1,221,5,At Risk
1363,100251776,123,1,23412249.93738929,2,2,4,224,8,Potential Loyalist
1364,100251777,135,2,10411454.296562437,2,3,4,234,9,Potential Loyalist
1365,100251778,40,4,79487520.74746351,4,5,5,455,14,Champions
1366,100251779,53,4,18512182.475801162,4,5,4,454,13,Champions
1367,100251780,56,3,4313489.1389729325,4,4,3,443,11,Loyal Customers
1368,100251781,186,2,439670.21549209114,1,3,1,131,5,At Risk
1369,100251782,191,1,13410605.818730015,1,2,4,124,7,Potential Loyalist
1370,100251784,155,1,4202897.4359276835,2,2,3,223,7,Potential Loyalist
1371,100251785,114,2,42470889.72737518,2,3,5,235,10,Loyal Customers
1372,100251786,13,2,54177153.075202964,5,3,5,535,13,Champions
1373,100251787,142,1,97045.91072608354,2,2,1,221,5,At Risk
1374,100251788,66,1,29373607.942309607,3,2,5,325,10,Loyal Customers
1375,100251789,27,2,45650940.792499,5,3,5,535,13,Champions
1376,100251790,150,2,3225747.087192211,2,3,2,232,7,Potential Loyalist
1377,100251791,45,5,67394032.43927856,4,5,5,455,14,Champions
1378,100251792,25,7,58929367.93670541,5,5,5,555,15,Champions
1379,100251794,151,1,1269333.4870146175,2,2,2,222,6,At Risk
1380,100251795,9,7,9683328.47679822,5,5,4,554,14,Champions
1381,100251797,40,4,65396447.08105175,4,5,5,455,14,Champions
1382,100251798,185,1,18701470.452271674,1,2,4,124,7,Potential Loyalist
1383,100251799,39,2,35236873.170980066,4,3,5,435,12,Loyal Customers
1384,100251800,84,2,3813592.609797832,3,3,3,333,9,Potential Loyalist
1385,100251801,18,1,9786848.537311252,5,2,4,524,11,Loyal Customers
1386,100251802,63,4,25542236.522847045,3,5,4,354,12,Loyal Customers
1387,100251803,57,2,16999513.51468992,4,3,4,434,11,Loyal Customers
1388,100251804,26,6,47294183.73762476,5,5,5,555,15,Champions
1389,100251805,190,1,2266695.186986481,1,2,2,122,5,At Risk
1390,100251806,42,7,24065828.79526282,4,5,4,454,13,Champions
1391,100251807,136,2,48723811.30412465,2,3,5,235,10,Loyal Customers
1392,100251809,69,6,82230322.78379343,3,5,5,355,13,Champions
1393,100251810,27,4,40734112.10592224,5,5,5,555,15,Champions
1394,100251811,137,1,13012.140518178037,2,2,1,221,5,At Risk
1395,100251812,181,1,1601951.5561231545,1,2,2,122,5,At Risk
1396,100251813,131,1,3082772.8184514446,2,2,2,222,6,At Risk
1397,100251815,35,6,114164069.6439389,4,5,5,455,14,Champions
1398,100251816,181,2,1791832.4451791504,1,3,2,132,6,At Risk
1399,100251817,38,1,21596389.701120302,4,2,4,424,10,Loyal Customers
1400,100251819,7,3,12407903.839078793,5,4,4,544,13,Champions
1401,100251820,45,5,2553102.6070208875,4,5,2,452,11,Loyal Customers
1402,100251821,80,1,6320096.883581733,3,2,3,323,8,Potential Loyalist
1403,100251822,10,6,132624613.51246606,5,5,5,555,15,Champions
1404,100251824,162,1,2937742.386276791,1,2,2,122,5,At Risk
1405,100251825,152,1,23349811.91239048,2,2,4,224,8,Potential Loyalist
1406,100251826,21,1,22307.932565876952,5,2,1,521,8,Potential Loyalist
1407,100251828,32,2,5094097.696543799,5,3,3,533,11,Loyal Customers
1408,100251829,64,1,12882055.666195337,3,2,4,324,9,Potential Loyalist
1409,100251831,67,6,95616229.80391392,3,5,5,355,13,Champions
1410,100251832,204,1,232098.27961310424,1,2,1,121,4,Hibernating
1411,100251833,123,4,13823116.071609955,2,5,4,254,11,Loyal Customers
1412,100251835,40,3,6780198.730429638,4,4,3,443,11,Loyal Customers
1413,100251836,0,4,7867221.988572024,5,5,3,553,13,Champions
1414,100251837,122,1,11195010.57526934,2,2,4,224,8,Potential Loyalist
1415,100251838,107,4,48886591.12052886,3,5,5,355,13,Champions
1416,100251841,139,5,34810523.77933796,2,5,5,255,12,Loyal Customers
1417,100251842,121,1,485759.3022654372,2,2,1,221,5,At Risk
1418,100251844,48,5,19176858.801317386,4,5,4,454,13,Champions
1419,100251845,145,1,996585.1673242786,2,2,1,221,5,At Risk
1420,100251849,71,2,2716977.9562112456,3,3,2,332,8,Potential Loyalist
1421,100251850,60,3,8543058.412345203,3,4,3,343,10,Loyal Customers
1422,100251851,186,2,2180601.9657374187,1,3,2,132,6,At Risk
1423,100251852,98,3,13781465.387388792,3,4,4,344,11,Loyal Customers
1424,100251853,34,2,21109690.733707152,4,3,4,434,11,Loyal Customers
1425,100251854,167,1,15036.979763560324,1,2,1,121,4,Hibernating
1426,100251855,10,2,11823014.117240086,5,3,4,534,12,Loyal Customers
1427,100251856,32,3,77078711.22818945,5,4,5,545,14,Champions
1428,100251858,43,2,589601.6748911906,4,3,1,431,8,Potential Loyalist
1429,100251859,162,1,1130165.1970085227,1,2,2,122,5,At Risk
1430,100251860,61,1,6356628.485237773,3,2,3,323,8,Potential Loyalist
1431,100251862,75,1,3881072.2096416606,3,2,3,323,8,Potential Loyalist
1432,100251863,186,1,747635.7137754033,1,2,1,121,4,Hibernating
1433,100251864,46,2,5193719.085081501,4,3,3,433,10,Loyal Customers
1434,100251865,52,2,6912645.5135197025,4,3,3,433,10,Loyal Customers
1435,100251866,28,1,16798968.348732494,5,2,4,524,11,Loyal Customers
1436,100251867,216,1,67643.24658016759,1,2,1,121,4,Hibernating
1437,100251868,28,8,19760493.62422355,5,5,4,554,14,Champions
1438,100251869,100,2,2672496.0938693993,3,3,2,332,8,Potential Loyalist
1439,100251870,33,4,17574038.699191194,4,5,4,454,13,Champions
1440,100251871,71,1,47317.66550859866,3,2,1,321,6,At Risk
1441,100251873,3,3,30759580.91097427,5,4,5,545,14,Champions
1442,100251874,19,5,1240384.3415432246,5,5,2,552,12,Loyal Customers
1443,100251875,107,2,22274450.76393885,3,3,4,334,10,Loyal Customers
1444,100251876,22,3,68429667.54904439,5,4,5,545,14,Champions
1445,100251877,123,1,2770348.960499206,2,2,2,222,6,At Risk
1446,100251878,159,1,5818946.12257837,1,2,3,123,6,At Risk
1447,100251879,137,5,7878417.200595734,2,5,3,253,10,Loyal Customers
1448,100251880,39,7,12221676.536335938,4,5,4,454,13,Champions
1449,100251881,17,2,18081628.914898038,5,3,4,534,12,Loyal Customers
1450,100251883,78,1,3545064.8971455535,3,2,3,323,8,Potential Loyalist
1451,100251884,149,1,3400322.38624528,2,2,2,222,6,At Risk
1452,100251885,75,4,19660066.477110013,3,5,4,354,12,Loyal Customers
1453,100251886,24,5,16336440.450189129,5,5,4,554,14,Champions
1454,100251888,33,2,1641836.8965643551,4,3,2,432,9,Potential Loyalist
1455,100251889,25,1,2988056.6942358417,5,2,2,522,9,Potential Loyalist
1456,100251890,170,1,21361461.069729842,1,2,4,124,7,Potential Loyalist
1457,100251892,110,1,4008690.066205817,3,2,3,323,8,Potential Loyalist
1458,100251893,40,5,24694414.545057416,4,5,4,454,13,Champions
1459,100251894,14,1,514552.2946112247,5,2,1,521,8,Potential Loyalist
1460,100251895,171,1,23791025.377191942,1,2,4,124,7,Potential Loyalist
1461,100251896,48,2,70492925.93135159,4,3,5,435,12,Loyal Customers
1462,100251897,164,2,889558.484734424,1,3,1,131,5,At Risk
1463,100251898,159,2,5275413.055450303,1,3,3,133,7,Potential Loyalist
1464,100251899,16,5,19949996.567997552,5,5,4,554,14,Champions
1465,100251900,29,1,43285787.19740856,5,2,5,525,12,Loyal Customers
1466,100251901,12,6,45197427.330004215,5,5,5,555,15,Champions
1467,100251902,219,1,3338417.5159326214,1,2,2,122,5,At Risk
1468,100251903,14,2,4242660.741155264,5,3,3,533,11,Loyal Customers
1469,100251904,46,4,448777.5442997667,4,5,1,451,10,Loyal Customers
1470,100251905,161,2,16766367.111140601,1,3,4,134,8,Potential Loyalist
1471,100251906,106,1,1071030.0253817313,3,2,2,322,7,Potential Loyalist
1472,100251907,166,1,3613014.335311992,1,2,3,123,6,At Risk
1473,100251908,30,1,1664427.5845688505,5,2,2,522,9,Potential Loyalist
1474,100251909,163,1,56282.63413419556,1,2,1,121,4,Hibernating
